# CSV-File created with merge-csv.com
# -----------------------------------------------------------

﻿community_name,price,community_url,total_members
Cr8tive Outlet,$10/month,https://www.skool.com/cr8tive-outlet-4186/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,63 Members • $10/month
Herr Professor's Students,Free,https://www.skool.com/herr-professors-students-2436/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,889 Members • Free
ANTI NIT ACADEMY,$87/month,https://www.skool.com/anti-nit-academy/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,73 Members • $87/month
Learn Spanish - Layers Method,$29/month,https://www.skool.com/layersmethod/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,946 Members • $29/month
Sirius Garden Games,Free,https://www.skool.com/sirius-garden-games-3657/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,105 Members • Free
Write2Win,Free,https://www.skool.com/write-2-win-9591/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,147 Members • Free
The Potted Garden Society,Free,https://www.skool.com/gardening/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,2.3k Members • Free
AuthorityCam,Free,https://www.skool.com/authoritycam/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,243 Members • Free
Working Holiday - Australia,Free,https://www.skool.com/working-holiday-australia-3350/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,7.3k Members • Free
SAT Masterclass FREE,Free,https://www.skool.com/stutoring-1903/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,13k Members • Free
CryBaby Ron Studio,$79/month,https://www.skool.com/crybaby-ron-studio-2502/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,122 Members • $79/month
Speak Italian with Riri,Free,https://www.skool.com/speak-italian-with-riri-8843/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,2k Members • Free
Slinging Ink Skool,Free,https://www.skool.com/slinginginkskool/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,2.3k Members • Free
My Easy Korean,Free,https://www.skool.com/myeasykorean/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,866 Members • Free
Balance with Ale,Free,https://www.skool.com/balance-with-ale/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,243 Members • Free
Blueprint For Bitcoin (B4B),$59/month,https://www.skool.com/b4b/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,52 Members • $59/month
Printable Stickers Club,$7/month,https://www.skool.com/stickers/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,1.2k Members • $7/month
Painting for Drawing Dropouts,Free,https://www.skool.com/painting-for-drawing-dropouts-5983/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,31 Members • Free
Chess Courses by RCS,Free,https://www.skool.com/chessschool/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,4.4k Members • Free
Da Nang Social Club,$14/month,https://www.skool.com/travel-vietnam/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,581 Members • $14/month
The Creative Cinematic Network,Free,https://www.skool.com/merik/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,209 Members • Free
Gluten Free Cooking,Free,https://www.skool.com/gluten-free-cooking-8737/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,49 Members • Free
Fluency University,$9/month,https://www.skool.com/fluencyuniversity/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,1.6k Members • $9/month
Legaspi Fine Art Studio,$5/month,https://www.skool.com/academy-of-drawing-excellence-9742/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,25 Members • $5/month
Crafty Club,Free,https://www.skool.com/crafty-club/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,918 Members • Free
The Flemish Ardennes Life,Free,https://www.skool.com/the-flemish-ardennes-life-5276/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,13 Members • Free
All Write Well,$3/month,https://www.skool.com/allwritewell/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,397 Members • $3/month
Monochef Academy,$27/month,https://www.skool.com/monochef-academy-7412/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,66 Members • $27/month
Ballistic Animators,Free,https://www.skool.com/ballistic-animators-5661/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,1.3k Members • Free
🫘SK00L BEANS🫘,Free,https://www.skool.com/sk00l-beans-7022/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,26 Members • Free
Matt vs Japan’s Immersion Dojo,$28/month,https://www.skool.com/mattvsjapan/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,547 Members • $28/month
Stumpwork Embroidery & More,Free,https://www.skool.com/stump-hand-embroidery-more-4828/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,39 Members • Free
DJ Artist Lab,Free,https://www.skool.com/artistlab/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,716 Members • Free
PortraitPaintingSystemOnline,Free,https://www.skool.com/portraitpaintingsystemonline-5005/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,41 Members • Free
Octane for Blender,Free,https://www.skool.com/blender-octane/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,159 Members • Free
Friends,Free,https://www.skool.com/friends-9112/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,22 Members • Free
Le Cercle des Aquarellistes,$37/month,https://www.skool.com/le-cercle-des-aquarellistes-4578/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,118 Members • $37/month
Vibe Coding | Digital Alchemy,$27/month,https://www.skool.com/digital-alchemy-7170/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,47 Members • $27/month
CK's Celtic Culture Community,Free,https://www.skool.com/colmsculturecommunity/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,261 Members • Free
Anica's Art Skool,$9/month,https://www.skool.com/anicas-art-skool/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,39 Members • $9/month
PassportBoys International,$18/month,https://www.skool.com/mens-travel-lifestyle-group/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,186 Members • $18/month
ObturArte,$48/month,https://www.skool.com/obturarte/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,37 Members • $48/month
Zazou’s kreyasyon Academy,$20/month,https://www.skool.com/zazous-kreyasyon-academy-9365/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,31 Members • $20/month
LearnProPoker: FREE,Free,https://www.skool.com/learn-pro-poker/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,5.1k Members • Free
Candid Photography Community,Free,https://www.skool.com/candid-photography-community-9410/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,508 Members • Free
Creative 3D Community,Free,https://www.skool.com/ultimate-3d-membership-7140/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,6.6k Members • Free
Bird Keepers Network,$7/month,https://www.skool.com/birdkeepersnetwork/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,73 Members • $7/month
Academia Veruska Villamizar,$37/month,https://www.skool.com/veruskavillamizar/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,101 Members • $37/month
Knotty Hub,$9/month,https://www.skool.com/knottyhub/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,112 Members • $9/month
Crochet Art for kids & adults,Free,https://www.skool.com/crochet-art-for-schoolgroups-9585/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,88 Members • Free
Acción Inspirada: Etsy Club,$49/month,https://www.skool.com/mireiasolsona/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,79 Members • $49/month
Crochet Creations,Free,https://www.skool.com/crochetcreations/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,732 Members • Free
𝑻𝒉𝒆 𝑨𝒄𝒕𝒐𝒓𝒔 𝑭𝒐𝒓𝒖𝒎,$39/month,https://www.skool.com/theactorsforum/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,15 Members • $39/month
One Grand Film Skool,Free,https://www.skool.com/ogfilmskool/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,1.4k Members • Free
Supermums Movement HUB,Free,https://www.skool.com/super-mums-hub/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,116 Members • Free
Yod University: Kouri Vini,$10/month,https://www.skool.com/kouri-vini-learners-2660/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,39 Members • $10/month
Infinite Artist,Free,https://www.skool.com/infinite-artist-6670/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,212 Members • Free
K-pop Dance Training,Free,https://www.skool.com/chicadi-7006/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,1k Members • Free
Creative Sewing Club,$1/month,https://www.skool.com/sewing-skool-2669/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,200 Members • $1/month
TrustyChinese - Learn Mandarin,$29/month,https://www.skool.com/trustychinese/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,883 Members • $29/month
LuxNomads VIP,Free,https://www.skool.com/luxnomadsvip/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,422 Members • Free
Q's Crafty Creators,$27/month,https://www.skool.com/qs-crafty-creators-8733/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,170 Members • $27/month
Goated Schemes,Free,https://www.skool.com/goated-schemes-3853/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,861 Members • Free
Người Kể Chuyện,$5/month,https://www.skool.com/vns/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,2k Members • $5/month
Laughter Clinic,Free,https://www.skool.com/skool-of-comedy-8378/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,12 Members • Free
RYTHMO-ANGLAIS,$40/month,https://www.skool.com/rythmoanglais/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,708 Members • $40/month
The Rogues' Gallery,Free,https://www.skool.com/rogue-astrology-8810/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,81 Members • Free
3D Printing Skool,$39/month,https://www.skool.com/3dprinting/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,2.4k Members • $39/month
🌶️PEPPERS & POKERS💉,Free,https://www.skool.com/peppers-pokers-1622/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,101 Members • Free
B612森林基地｜問題甲｜IG行銷,Free,https://www.skool.com/b612forest/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,868 Members • Free
Café Finanz,Free,https://www.skool.com/cafefinanz/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,1.5k Members • Free
Yassine Academy - Español,Free,https://www.skool.com/yassine-academy-9172/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,972 Members • Free
Viegas Academy FREE,Free,https://www.skool.com/viegas-academy-free-2786/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,5.2k Members • Free
Wave Culture Crew,$6/month,https://www.skool.com/wave-culture-crew-2101/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,2.1k Members • $6/month
NihongoNana Japanese Community,$39/month,https://www.skool.com/nihongonana-9227/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,56 Members • $39/month
Davinci School for Sculptors✍️,Free,https://www.skool.com/davinci-school/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,23 Members • Free
The Stogie Clubhouse,Free,https://www.skool.com/the-stogie-clubhouse-8301/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,140 Members • Free
Devenir Créateur,$297,https://www.skool.com/devenir-createur-2914/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,189 Members • $297
YouTube For Beginners🏆,Free,https://www.skool.com/youtube-for-beginners-4167/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,161 Members • Free
Dog Skool by Iron Oak Dog Co.,Free,https://www.skool.com/iron-oak-dog-co-8117/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,154 Members • Free
L'Académie Manga de Kuru,Free,https://www.skool.com/academie-manga/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,104 Members • Free
The Magic in Dogs,Free,https://www.skool.com/the-magic-in-dogs-1019/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,67 Members • Free
Creative Illuminati,$1/month,https://www.skool.com/mikes-sketchbook-7350/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,103 Members • $1/month
The YouTube Blueprint,Free,https://www.skool.com/youtubeblueprint/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,1.8k Members • Free
Make Art That You Love!,$100/month,https://www.skool.com/ilovepainting/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,42 Members • $100/month
GFXWRLD Incubator,Free,https://www.skool.com/gfxwrld-free-8150/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,4.7k Members • Free
The Klub House,$3/month,https://www.skool.com/the-klub-house-6287/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,173 Members • $3/month
RocketLeagueSociety,Free,https://www.skool.com/rocketleaguesociety-4099/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,50 Members • Free
Les Frenchies Travel,$12/month,https://www.skool.com/les-frenchies-travel/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,413 Members • $12/month
Québec French Skool 🦫,Free,https://www.skool.com/canadian-french-academy-4955/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,74 Members • Free
The Holistic Dog Grooming Club,Free,https://www.skool.com/theholisticgroomingacademy/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,321 Members • Free
Club del Cañamazo,$7/month,https://www.skool.com/club-de-canamazo-9416/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,84 Members • $7/month
Urban & Street Photography,Free,https://www.skool.com/urban-and-street-photography-9406/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,86 Members • Free
Club Creativo DIY,$25/month,https://www.skool.com/club-creativo-diy-8924/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,37 Members • $25/month
Japanese Language Learners,Free,https://www.skool.com/japanese/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,291 Members • Free
Fotografie-Club: Fokus Freunde,Free,https://www.skool.com/online-fotoclub-fokus-freunde/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,108 Members • Free
Quilt Queens,$19/month,https://www.skool.com/quilt-queens/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,64 Members • $19/month
Detailing Essentials,$499,https://www.skool.com/car-detailing-essentials/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,590 Members • $499
Write Your Book 📚,$8/month,https://www.skool.com/writeyourbook/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,333 Members • $8/month
Share Food Love,$5/month,https://www.skool.com/share-food-love-4337/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,50 Members • $5/month
Faceless Youtube Foundation,Free,https://www.skool.com/faceless-youtube-foundation/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,3.3k Members • Free
Toeka & NOU Masterminds,Free,https://www.skool.com/toeka-nou-masterminds-1188/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,42 Members • Free
Paw in Hand - Life & Adventure,Free,https://www.skool.com/pawinhand/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,133 Members • Free
Cinematic Circle,Free,https://www.skool.com/cinematic-circle-8251/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,2.2k Members • Free
AOC Blueprint,Free,https://www.skool.com/crypto/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,165 Members • Free
STREET KENDAMA DOJO,Free,https://www.skool.com/street-kendama-dojo-2109/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,223 Members • Free
Gaming Journey,Free,https://www.skool.com/gaming-7960/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,1.7k Members • Free
Creative Hearts,Free,https://www.skool.com/content-creator-club-9427/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,109 Members • Free
Graceful Embroidery Society,Free,https://www.skool.com/graceful-embroidery-society-5503/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,606 Members • Free
M&A Betterminds {UNIVERSITY},Free,https://www.skool.com/m-a-betterminds-1574/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,5.4k Members • Free
Editing Secrets,$37/month,https://www.skool.com/editing-university-2951/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,44 Members • $37/month
GTC,Free,https://www.skool.com/gtc/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,116 Members • Free
ArtFx Videography Community,Free,https://www.skool.com/artfx/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,8.7k Members • Free
mako's sashimi club,$39/month,https://www.skool.com/sashimi-club/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,19 Members • $39/month
Wax Jewellery Course (PREMIUM),$299,https://www.skool.com/waxcarving/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,376 Members • $299
Gungho Dog Training,Free,https://www.skool.com/gunghodogtraining/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,973 Members • Free
English Munmun,$128/month,https://www.skool.com/munmun/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,1.1k Members • $128/month
OH SEW SHEEK ACADEMY,$99/month,https://www.skool.com/oh-sew-sheek-6803/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,29 Members • $99/month
STEM & Screen-Free Hub,Free,https://www.skool.com/stemscreenfreehub/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,7.3k Members • Free
¡Charlemos!,Free,https://www.skool.com/charlemos-chat-in-spanish-9775/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,227 Members • Free
Scanner & ihr Business,Free,https://www.skool.com/renaissance-atelier-5368/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,30 Members • Free
The Game Tavern,Free,https://www.skool.com/the-game-tavern-7633/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,115 Members • Free
Fluency Formula Lite,Free,https://www.skool.com/fluencyformulalite/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,3.5k Members • Free
REEDality LOUNGE,Free,https://www.skool.com/reedality-studio-7622/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,109 Members • Free
Cat Chicks,Free,https://www.skool.com/cat/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,1k Members • Free
Aimee Erickson's Paint Club,$12/month,https://www.skool.com/a-paint-club/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,453 Members • $12/month
Faded Culture Barber Skool,$97/month,https://www.skool.com/fadedculture/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,111 Members • $97/month
Paint Your Home Now,Free,https://www.skool.com/paint-your-home-now-free-5539/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,3.7k Members • Free
Clarity Canine Education,$9/month,https://www.skool.com/clarity-canine-education/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,68 Members • $9/month
Color & Chill Community,$10/month,https://www.skool.com/color-chill-rawsueshii/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,79 Members • $10/month
High Lonesome Society,$29/month,https://www.skool.com/highlonesomesociety/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,1.6k Members • $29/month
Zeitgeist Network,$9/month,https://www.skool.com/zeitgeist-network-7735/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,464 Members • $9/month
Creativos 10X,$9/month,https://www.skool.com/creativos-10x-6085/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,26 Members • $9/month
The Crumb Table,Free,https://www.skool.com/how-to-sourdough-7487/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,106 Members • FreeThe Crafters University,Free,https://www.skool.com/crafters-community-college-7416/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,648 Members • Free
Money Shot Club,$17/month,https://www.skool.com/moneyshotclub/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,376 Members • $17/month
Dog Secret School,$19/month,https://www.skool.com/dog-secret-school/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,329 Members • $19/month
PROJECT DESIGNSMITH,$64/month,https://www.skool.com/project-designsmith-5040/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,93 Members • $64/month
Die Katzen-Community,Free,https://www.skool.com/katzen/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,137 Members • Free
Casting Mode / Cinéma,$9/month,https://www.skool.com/mannequin-castings-revenus-7919/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,30 Members • $9/month
PILOT'S CLUB,$799/year,https://www.skool.com/pilots-club/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,123 Members • $799/year
Samen Uit Samen Thuis,$45/month,https://www.skool.com/samen-uit-samen-thuis/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,18 Members • $45/month
Aquascaper. Community,$9/month,https://www.skool.com/aquascaper-community-8344/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,46 Members • $9/month
david's dojo,Free,https://www.skool.com/davids-dojo/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,159 Members • Free
Filmmakers & Photographers,Free,https://www.skool.com/weddingfilmmakermastery/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,4.7k Members • Free
African Inspired Mosaics,Free,https://www.skool.com/african-inspired-mosaics-1891/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,60 Members • Free
Silk Bracelet Skool,$19/month,https://www.skool.com/silkbracelet/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,16 Members • $19/month
Canine Conundrums,Free,https://www.skool.com/canineconundrums/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,385 Members • Free
The Mocktail Social Club,$25/month,https://www.skool.com/mocktail-social-club-3997/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,60 Members • $25/month
BĪSTAMĀS ADĪTĀJAS 🧶,$6/month,https://www.skool.com/bistamas-aditajas-2598/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,447 Members • $6/month
Aloha Hawaii 🌺 Reisen,Free,https://www.skool.com/hawaii/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,60 Members • Free
The Watercolor Journey,Free,https://www.skool.com/the-watercolor-journey-5800/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,286 Members • Free
Roblox Developer Network,Free,https://www.skool.com/robloxdevnetworkfree/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,3.8k Members • Free
Creando Sueños Studio,$97/year,https://www.skool.com/creandosuenosstudio/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,88 Members • $97/year
AI Stock Photo Studio,$5/month,https://www.skool.com/ai-stock-photo-studio/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,679 Members • $5/month
內容（content）嘻體,Free,https://www.skool.com/content-2384/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,1.4k Members • Free
Method 4 Fashion,Free,https://www.skool.com/method4fashion/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,25 Members • Free
Black Girls Journal Club,$10/month,https://www.skool.com/blackgirlsjournalclub/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,276 Members • $10/month
